39864	73.260051	NR
40169	70.754753	NR
40472	71.343996	NR
40780	70.093228	NR
41097	68.182031	NR
41405	70.093228	NR
41697	73.983010	NR
41987	74.441710	NR
42277	74.534133	NR
42583	70.587728	NR
42893	69.686406	NR
43194	71.770461	NR
43513	67.719969	NR
43818	70.754753	NR
44105	75.282585	NR
44395	74.534133	NR
44696	71.684760	NR
45006	69.686406	NR
45314	70.175163	NR
45620	70.588362	NR
45921	71.770461	NR
46207	75.471872	NR
46490	76.334835	NR
46776	75.567599	NR
47083	70.340238	NR
47382	72.201392	NR
47674	73.983706	NR
47970	72.992148	NR
48253	76.336317	NR
48532	77.418440	NR
48817	75.758323	NR
49105	74.999714	NR
49414	69.929931	NR
49719	70.838242	NR
50016	72.727542	NR
50316	71.942478	NR
50609	73.710494	NR
50898	74.812785	NR
51201	71.258019	NR
51511	69.687024	NR
51832	67.264703	NR
52139	70.340238	NR
52439	72.028136	NR
52741	71.513322	NR
53036	73.260051	NR
53327	74.166509	NR
53632	70.838242	NR
53944	69.284280	NR
54247	71.258019	NR
54542	73.171440	NR
54832	74.533427	NR
55117	75.758323	NR
55402	75.853315	NR
55698	72.904183	NR
55997	72.288997	NR
56296	72.201392	NR
56581	75.853315	NR
56855	78.740839	NR
57138	76.336317	NR
57430	73.982314	NR
57729	72.288997	NR
58045	68.337852	NR
58367	67.038786	NR
58694	66.078949	NR
59016	67.114305	NR
59334	67.873097	NR
59651	68.181440	NR
59968	68.104682	NR
60287	67.719969	NR
60615	65.862017	NR
60933	67.950508	NR
61237	71.005815	NR
61529	73.982314	NR
61838	69.929931	NR
62152	68.807811	NR
62465	68.964695	NR
62783	67.950508	NR
63097	68.807811	NR
63404	70.340238	NR
63701	72.726197	NR
64015	68.807811	NR
64348	64.864651	NR
64675	66.006849	NR
65005	65.502157	NR
65319	68.728436	NR
65630	69.444572	NR
65930	72.028136	NR
66231	71.770461	NR
66564	64.865721	NR
66887	66.889395	NR
67202	68.571429	NR
67515	68.964695	NR
67822	70.423383	NR
68127	70.754116	NR
68433	70.588996	NR
68764	65.287906	NR
69095	65.217521	NR
69419	66.667119	NR
69731	69.283059	NR
70043	69.205019	NR
70355	69.203801	NR
70670	68.571429	NR
71001	65.287906	NR
71337	64.308774	NR
71662	66.445192	NR
71972	69.687024	NR
72278	70.587728	NR
72589	69.444572	NR
72898	69.929931	NR
73220	67.038786	NR
73550	65.431310	NR
73858	70.175789	NR
74157	72.201392	NR
74451	73.529929	NR
74758	70.340238	NR
75063	70.838242	NR
75370	70.340238	NR
75694	66.665989	NR
76003	69.929931	NR
76291	74.999714	NR
76585	73.440663	NR
76882	72.726197	NR
77184	71.514622	NR
77492	70.093228	NR
77805	69.044617	NR
78117	69.203801	NR
78406	74.812785	NR
78689	76.240112	NR
78977	74.999714	NR
79280	71.343349	NR
79585	70.838242	NR
79887	71.513322	NR
80197	69.687024	NR
80497	71.942478	NR
80785	74.999714	NR
81077	73.982314	NR
81365	74.999714	NR
81680	68.571429	NR
81987	70.340238	NR
82283	72.993503	NR
82597	68.806607	NR
82894	72.727542	NR
83179	75.758323	NR
83475	72.992148	NR
83779	71.090541	NR
84094	68.571429	NR
84395	71.684107	NR
84690	73.260051	NR
84983	73.710494	NR
85265	76.627887	NR
85539	78.843462	NR
85826	75.187579	NR
86129	71.344643	NR
86431	71.513322	NR
86726	73.170078	NR
87015	74.814209	NR
87302	75.187579	NR
87582	77.219277	NR
87863	76.825508	NR
88157	73.439292	NR
88461	71.089256	NR
88761	72.029455	NR
89047	75.471872	NR
89331	76.045486	NR
89620	74.812785	NR
89899	77.419965	NR
90186	75.187579	NR
90488	71.513322	NR
90794	70.588996	NR
91094	72.028136	NR
91379	75.758323	NR
91665	75.566147	NR
91957	73.982314	NR
92243	75.473321	NR
92542	72.287668	NR
92843	71.770461	NR
93144	71.770461	NR
93431	75.187579	NR
93711	77.219277	NR
93996	75.758323	NR
94279	76.337798	NR
94567	74.998283	NR
94867	72.028136	NR
95157	74.441710	NR
95447	74.441710	NR
95714	80.971953	NR
95969	84.628099	NR
96229	83.100723	NR
96501	79.469685	NR
96781	77.122347	NR
97069	75.001144	NR
97368	72.200066	NR
97664	72.993503	NR
97961	72.726197	NR
98247	75.569051	NR
98548	71.770461	NR
98874	66.224737	NR
99180	70.587728	NR
99487	70.340238	NR
99796	69.929931	NR
100100	71.005815	NR
100393	73.801802	NR
100681	74.998283	NR
100995	68.729637	NR
101318	66.889395	NR
101634	68.337852	NR
101952	67.948160	NR
102264	69.206237	NR
102571	70.420860	NR
102876	70.755389	NR
103193	68.181440	NR
103519	66.224737	NR
103838	67.721135	NR
104157	67.718803	NR
104466	69.929931	NR
104781	68.571429	NR
105087	70.590263	NR
105407	67.490989	NR
105749	63.157083	NR
106074	66.446315	NR
106390	68.335477	NR
106697	70.340238	NR
107011	68.809016	NR
107327	68.335477	NR
107644	68.183804	NR
107985	63.356535	NR
108311	66.224737	NR
108610	72.290326	NR
108913	71.258019	NR
109220	70.340238	NR
109529	69.929931	NR
109840	69.445798	NR
110163	66.889395	NR
110481	67.873097	NR
110783	71.514622	NR
111081	72.549077	NR
111380	72.202718	NR
111696	68.337852	NR
112013	68.181440	NR
112332	67.721135	NR
112650	67.873097	NR
112952	71.512021	NR
113249	72.728887	NR
113550	71.770461	NR
113868	67.950508	NR
114194	66.224737	NR
114518	66.667119	NR
114850	65.073975	NR
115166	68.337852	NR
115468	71.600568	NR
115774	70.587728	NR
116086	69.203801	NR
116409	66.889395	NR
116726	68.103502	NR
117043	68.183804	NR
117350	70.340238	NR
117649	72.200066	NR
117952	71.343349	NR
118264	69.206237	NR
118588	66.664858	NR
118906	67.950508	NR
119221	68.571429	NR
119532	69.445798	NR
119829	72.726197	NR
120125	72.904183	NR
120430	70.836966	NR
120750	67.493306	NR
121068	67.950508	NR
121370	71.512021	NR
121670	72.030775	NR
121963	73.707730	NR
122252	74.721800	NR
122555	71.258019	NR
122866	69.524382	NR
123179	68.965904	NR
123482	71.258019	NR
123767	75.854778	NR
124065	72.463512	NR
124353	75.001144	NR
124638	75.755404	NR
124940	71.514622	NR
125247	70.423383	NR
125553	70.587728	NR
125845	73.982314	NR
126134	74.718960	NR
126437	71.260602	NR
126742	70.836966	NR
127053	69.445798	NR
127375	67.113159	NR
127705	65.431310	NR
128020	68.571429	NR
128318	72.463512	NR
128629	69.443346	NR
128942	69.045830	NR
129258	68.337852	NR
129577	67.718803	NR
129893	68.337852	NR
130200	70.340238	NR
130491	74.256147	NR
130784	73.710494	NR
131095	69.443346	NR
131401	70.590263	NR
131706	70.836966	NR
132018	69.203801	NR
132329	69.445798	NR
132622	73.799032	NR
132910	75.001144	NR
133209	72.202718	NR
133509	72.028136	NR
133799	74.441710	NR
134082	76.334835	NR
134359	78.025240	NR
134642	76.237155	NR
134923	76.923197	NR
135220	72.728887	NR
135548	65.860914	NR
135891	62.958883	NR
136223	65.076129	NR
136554	65.218603	NR
136886	65.073975	NR
137213	66.080059	NR
137534	67.264703	NR
137886	61.349892	NR
138225	63.761310	NR
138550	66.446315	NR
138865	68.571429	NR
139182	68.103502	NR
139498	68.416327	NR
139811	68.963485	NR
140147	64.309826	NR
140481	64.654543	NR
140797	68.337852	NR
141106	69.929931	NR
141416	69.687024	NR
141729	68.965904	NR
142040	69.443346	NR
142368	65.860914	NR
142692	66.667119	NR
143002	69.687024	NR
143304	71.514622	NR
143605	71.767841	NR
143912	70.340238	NR
144212	72.030775	NR
144520	70.174537	NR
144843	66.814382	NR
145149	70.590263	NR
145443	73.528554	NR
145733	74.441710	NR
146038	70.836966	NR
146350	69.203801	NR
146664	68.809016	NR
146985	67.264703	NR
147308	66.889395	NR
147610	71.512021	NR
147916	70.590263	NR
148223	70.340238	NR
148548	66.518253	NR
148870	67.037643	NR
149188	67.950508	NR
149516	65.863120	NR
149822	70.587728	NR
150121	72.202718	NR
150430	69.929931	NR
150755	66.444069	NR
151078	66.889395	NR
151390	69.203801	NR
151708	67.950508	NR
152006	72.463512	NR
152298	73.985098	NR
152591	73.707730	NR
152905	68.809016	NR
153235	65.429132	NR
153554	67.721135	NR
153872	67.950508	NR
154181	69.847947	NR
154483	71.600568	NR
154797	68.727235	NR
155116	67.721135	NR
155449	64.863581	NR
155769	67.493306	NR
156070	71.767841	NR
156382	69.284280	NR
156682	71.943794	NR
156980	72.463512	NR
157297	68.181440	NR
157624	66.080059	NR
157940	68.337852	NR
158242	71.512021	NR
158545	71.258019	NR
158840	73.262781	NR
159135	73.170078	NR
159450	68.571429	NR
159775	66.518253	NR
160104	65.645409	NR
160413	69.847947	NR
160725	69.284280	NR
161042	68.105861	NR
161357	68.571429	NR
161684	66.077838	NR
162014	65.431310	NR
162352	63.898079	NR
162667	68.571429	NR
162970	71.343349	NR
163283	68.965904	NR
163589	70.587728	NR
163897	70.174537	NR
164214	68.105861	NR
164526	69.203801	NR
164820	73.528554	NR
165109	74.721800	NR
165408	72.200066	NR
165711	71.343349	NR
166020	69.850428	NR
166336	68.413947	NR
166653	68.105861	NR
166956	71.258019	NR
167245	74.812785	NR
167539	73.440663	NR
167854	68.571429	NR
168166	69.203801	NR
168474	70.174537	NR
168784	69.687024	NR
169097	68.965904	NR
169400	71.258019	NR
169697	72.726197	NR
170013	68.416327	NR
170340	66.006849	NR
170657	68.181440	NR
170977	67.490989	NR
171282	70.839519	NR
171583	71.770461	NR
171878	73.170078	NR
172181	71.258019	NR
172511	65.503248	NR
172827	68.335477	NR
173134	70.340238	NR
173446	69.284280	NR
173756	69.605608	NR
174059	71.343349	NR
174361	71.514622	NR
174688	66.080059	NR
175006	67.873097	NR
175312	70.587728	NR
175611	72.287668	NR
175905	73.440663	NR
176203	72.463512	NR
176499	72.993503	NR
176810	69.443346	NR
177127	68.181440	NR
177434	70.340238	NR
177730	72.993503	NR
178018	75.001144	NR
178309	74.163712	NR
178600	74.258952	NR
178894	73.437920	NR
179204	69.687024	NR
179516	69.203801	NR
179811	73.260051	NR
180112	71.770461	NR
180417	70.839519	NR
180730	68.963485	NR
181049	67.721135	NR
181370	67.264703	NR
181705	64.516637	NR
182019	68.806607	NR
182316	72.726197	NR
182624	70.094478	NR
182940	68.337852	NR
183254	68.806607	NR
183570	68.337852	NR
183899	65.645409	NR
184201	71.597961	NR
184496	73.170078	NR
184796	72.028136	NR
185102	70.590263	NR
185425	66.891671	NR
185741	68.333102	NR
186054	68.965904	NR
186364	69.689494	NR
186659	73.257322	NR
186965	70.590263	NR
187273	70.091979	NR
187597	66.664858	NR
187919	67.115450	NR
188228	69.847947	NR
188543	68.571429	NR
188842	72.292984	NR
189133	74.253342	NR
189441	70.096977	NR
189762	67.262402	NR
190081	67.721135	NR
190395	68.806607	NR
190709	68.806607	NR
191017	70.091979	NR
191326	69.932418	NR
191642	68.337852	NR
191966	66.664858	NR
192307	63.360619	NR
192625	67.950508	NR
192933	70.091979	NR
193247	68.806607	NR
193558	69.443346	NR
193882	66.669379	NR
194213	65.214276	NR
194552	63.763378	NR
194876	66.664858	NR
195181	70.839519	NR
195506	66.444069	NR
195820	68.811424	NR
196144	66.664858	NR
196475	65.218603	NR
196808	64.861441	NR
197126	67.950508	NR
197428	71.514622	NR
197740	69.203801	NR
198053	69.048255	NR
198363	69.684554	NR
198686	66.814382	NR
199007	67.340732	NR
199313	70.590263	NR
199610	72.726197	NR
199914	71.003250	NR
200222	70.177042	NR
200541	67.721135	NR
200862	67.262402	NR
201178	68.337852	NR
201493	68.571429	NR
201791	72.463512	NR
202092	71.770461	NR
202413	67.340732	NR
202731	67.870754	NR
203053	67.115450	NR
203368	68.571429	NR
203680	69.203801	NR
203980	72.028136	NR
204269	74.721800	NR
204575	70.590263	NR
204896	67.262402	NR
205208	69.286721	NR
205518	69.684554	NR
205828	69.684554	NR
206136	70.096977	NR
206443	70.337722	NR
206756	69.043405	NR
207081	66.448560	NR
207398	68.101143	NR
207711	69.048255	NR
208014	71.255436	NR
208318	71.090541	NR
208610	73.985098	NR
208909	72.202718	NR
209234	66.444069	NR
209545	69.526841	NR
209846	71.681493	NR
210142	72.990793	NR
210431	74.721800	NR
210727	72.990793	NR
211021	73.531304	NR
211317	72.904183	NR
211627	69.684554	NR
211923	72.996213	NR
212205	76.626393	NR
212484	77.423013	NR
212767	76.334835	NR
213055	75.001144	NR
213349	73.437920	NR
213654	70.839519	NR
213964	69.684554	NR
214263	72.202718	NR
214553	74.438891	NR
214843	74.534840	NR
215144	71.770461	NR
215448	71.008379	NR
215758	69.684554	NR
216085	66.077838	NR
216396	69.448252	NR
216694	72.463512	NR
216991	72.726197	NR
217291	72.028136	NR
217610	67.721135	NR
217925	68.571429	NR
218246	67.262402	NR
218570	66.669379	NR
218867	72.726197	NR
219163	72.990793	NR
219463	72.028136	NR
219777	68.729637	NR
220091	68.806607	NR
220398	70.342755	NR
220720	67.110868	NR
221023	71.260602	NR
221309	75.566147	NR
221607	72.463512	NR
221920	69.048255	NR
222238	67.870754	NR
222551	69.043405	NR
222870	67.721135	NR
223175	70.752843	NR
223471	72.996213	NR
223771	72.028136	NR
224078	70.337722	NR
224406	65.865327	NR
224721	68.571429	NR
225028	70.337722	NR
225339	69.443346	NR
225633	73.531304	NR
225924	74.163712	NR
226226	71.514622	NR
226541	68.571429	NR
226851	69.684554	NR
227149	72.554432	NR
227442	73.707730	NR
227741	72.202718	NR
228025	76.045486	NR
228312	75.282585	NR
228621	69.932418	NR
228943	67.037643	NR
229258	68.571429	NR
229552	73.531304	NR
229854	71.514622	NR
230154	71.938529	NR
230449	73.262781	NR
230753	71.003250	NR
231062	69.932418	NR
231372	69.684554	NR
231665	73.713257	NR
231954	74.716121	NR
232256	71.514622	NR
232554	72.554432	NR
232866	69.203801	NR
233192	66.224737	NR
233517	66.516002	NR
233846	65.645409	NR
234143	72.731577	NR
234460	68.101143	NR
234775	68.571429	NR
235092	68.181440	NR
235413	67.267004	NR
235728	68.571429	NR
236039	69.443346	NR
236336	72.726197	NR
236634	72.463512	NR
236946	69.286721	NR
237258	69.203801	NR
237573	68.571429	NR
237886	69.043405	NR
238193	70.342755	NR
238485	73.979530	NR
238775	74.444529	NR
239089	68.806607	NR
239403	68.806607	NR
239713	69.684554	NR
240025	69.203801	NR
240336	69.448252	NR
240635	72.197415	NR
240929	73.531304	NR
241239	69.689494	NR
241561	67.037643	NR
241880	67.721135	NR
242201	67.262402	NR
242507	70.590263	NR
242810	71.343349	NR
243100	74.438891	NR
243394	73.531304	NR
243715	67.262402	NR
244031	68.337852	NR
244335	71.090541	NR
244641	70.590263	NR
244945	71.003250	NR
245247	71.514622	NR
245551	71.090541	NR
245873	67.037643	NR
246199	66.300668	NR
246512	68.965904	NR
246816	71.090541	NR
247113	72.726197	NR
247415	71.514622	NR
247711	72.990793	NR
248021	69.684554	NR
248351	65.431310	NR
248666	68.571429	NR
248970	71.090541	NR
249273	71.260602	NR
249587	68.806607	NR
249907	67.493306	NR
250227	67.488672	NR
250566	63.693145	NR
250893	66.082280	NR
251197	71.090541	NR
251500	71.255436	NR
251804	71.008379	NR
252119	68.571429	NR
252441	67.115450	NR
252768	66.077838	NR
253092	66.664858	NR
253395	71.260602	NR
253695	72.028136	NR
254000	70.752843	NR
254314	68.811424	NR
254628	68.806607	NR
254943	68.571429	NR
255265	67.115450	NR
255562	72.726197	NR
255856	73.437920	NR
256154	72.463512	NR
256469	68.571429	NR
256789	67.493306	NR
257108	67.716470	NR
257431	66.891671	NR
257741	69.684554	NR
258039	72.463512	NR
258351	69.203801	NR
258661	69.689494	NR
258987	66.296196	NR
259304	68.105861	NR
259614	69.684554	NR
259924	69.689494	NR
260221	72.726197	NR
260516	73.170078	NR
260827	69.526841	NR
261151	66.664858	NR
261468	68.105861	NR
261776	70.091979	NR
262086	69.684554	NR
262379	73.713257	NR
262672	73.801802	NR
262977	70.752843	NR
263294	68.181440	NR
263615	67.267004	NR
263919	71.090541	NR
264222	71.255436	NR
264528	70.590263	NR
264828	72.028136	NR
265138	69.684554	NR
265463	66.448560	NR
265796	64.861441	NR
266111	68.571429	NR
266410	72.202718	NR
266725	68.571429	NR
267026	71.770461	NR
267326	72.028136	NR
267641	68.571429	NR
267960	67.721135	NR
268273	68.965904	NR
268567	73.531304	NR
268863	72.904183	NR
269163	72.028136	NR
269459	72.990793	NR
269770	69.443346	NR
270086	68.337852	NR
270402	68.337852	NR
270695	73.707730	NR
270983	75.001144	NR
271288	70.839519	NR
271595	70.337722	NR
271904	69.932418	NR
272217	69.043405	NR
272532	68.571429	NR
272836	71.008379	NR
273128	73.979530	NR
273432	71.090541	NR
273748	68.337852	NR
274062	68.806607	NR
274387	66.448560	NR
274708	67.262402	NR
275023	68.571429	NR
275322	72.287668	NR
275622	71.943794	NR
275953	65.287906	NR
276283	65.431310	NR
276589	70.590263	NR
276895	70.585194	NR
277197	71.514622	NR
277481	76.045486	NR
277763	76.626393	NR
278070	70.342755	NR
278388	67.950508	NR
278708	67.488672	NR
279024	68.337852	NR
279334	69.689494	NR
279649	68.571429	NR
279958	69.927443	NR
280290	65.076129	NR
280629	63.693145	NR
280956	66.082280	NR
281284	65.860914	NR
281598	68.729637	NR
281916	67.950508	NR
282233	68.101143	NR
282560	66.082280	NR
282901	63.356535	NR
283223	67.037643	NR
283541	67.950508	NR
283854	69.048255	NR
284173	67.716470	NR
284487	68.729637	NR
284815	65.860914	NR
285154	63.763378	NR
285477	66.814382	NR
285784	70.423383	NR
286093	69.847947	NR
286412	67.721135	NR
286731	67.721135	NR
287055	66.664858	NR
287394	63.693145	NR
287711	68.181440	NR
288018	70.342755	NR
288323	70.839519	NR
288643	67.488672	NR
288969	66.224737	NR
289296	66.082280	NR
289636	63.557251	NR
289953	68.105861	NR
290254	71.770461	NR
290561	70.337722	NR
290869	70.177042	NR
291189	67.493306	NR
291511	67.037643	NR
291836	66.444069	NR
292155	67.721135	NR
292452	72.726197	NR
292754	71.514622	NR
293069	68.571429	NR
293399	65.501066	NR
293722	66.891671	NR
294041	67.641918	NR
294360	67.721135	NR
294658	72.549077	NR
294950	73.890559	NR
295253	71.348527	NR
295580	66.002417	NR
295899	67.721135	NR
296208	69.932418	NR
296524	68.337852	NR
296827	71.343349	NR
297123	72.904183	NR
297432	69.927443	NR
297749	68.105861	NR
298078	65.715623	NR
298398	67.493306	NR
298707	69.847947	NR
299017	69.684554	NR
299317	72.033414	NR
299634	68.101143	NR
299962	65.860914	NR
300293	65.292242	NR
300609	68.333102	NR
300915	70.590263	NR
301226	69.443346	NR
301528	71.514622	NR
301833	70.839519	NR
302157	66.664858	NR
302489	65.076129	NR
302804	68.571429	NR
303107	71.260602	NR
303425	67.950508	NR
303732	70.337722	NR
304042	69.689494	NR
304365	66.887120	NR
304696	65.218603	NR
305017	67.340732	NR
305321	71.003250	NR
305635	68.806607	NR
305956	67.267004	NR
306277	67.340732	NR
306613	64.238385	NR
306946	64.865721	NR
307272	66.296196	NR
307570	72.463512	NR
307873	71.260602	NR
308187	68.806607	NR
308502	68.571429	NR
308823	67.267004	NR
309143	67.488672	NR
309460	68.181440	NR
309760	72.033414	NR
310067	70.337722	NR
310391	66.664858	NR
310716	66.448560	NR
311044	65.860914	NR
311372	65.860914	NR
311694	67.037643	NR
312011	68.181440	NR
312318	70.342755	NR
312651	64.865721	NR
312978	66.077838	NR
313307	65.645409	NR
313653	62.435059	NR
313984	65.218603	NR
314306	67.110868	NR
314621	68.571429	NR
314961	63.491571	NR
315296	64.516637	NR
315622	66.224737	NR
315947	66.448560	NR
316263	68.413947	NR
316567	71.003250	NR
316886	67.721135	NR
317228	63.157083	NR
317566	63.900156	NR
317894	65.860914	NR
318213	67.721135	NR
318540	66.077838	NR
318860	67.493306	NR
319177	68.101143	NR
319518	63.360619	NR
319845	66.077838	NR
320164	67.721135	NR
320472	70.091979	NR
320788	68.337852	NR
321106	67.950508	NR
321429	66.891671	NR
321771	63.157083	NR
322102	65.214276	NR
322411	69.932418	NR
322721	69.684554	NR
323030	69.847947	NR
323345	68.571429	NR
323672	66.082280	NR
324012	63.557251	NR
324343	65.218603	NR
324649	70.590263	NR
324948	72.287668	NR
325253	70.752843	NR
325556	71.343349	NR
325852	72.996213	NR
326151	72.202718	NR
326457	70.585194	NR
326748	74.258952	NR
327034	75.473321	NR
327329	73.257322	NR
327641	69.203801	NR
327969	65.860914	NR
328289	67.493306	NR
328626	64.104336	NR
328949	66.887120	NR
329259	69.689494	NR
329572	68.961066	NR
329894	67.115450	NR
330232	63.900156	NR
330556	66.664858	NR
330875	67.721135	NR
331182	70.337722	NR
331468	75.566147	NR
331763	73.170078	NR
332069	70.590263	NR
332389	67.493306	NR
332708	67.716470	NR
333024	68.337852	NR
333344	67.493306	NR
333648	71.090541	NR
333952	71.090541	NR
334270	67.870754	NR
334604	64.656669	NR
334922	67.950508	NR
335222	72.028136	NR
335534	69.203801	NR
335833	72.287668	NR
336136	71.260602	NR
336454	67.950508	NR
336779	66.444069	NR
337111	65.076129	NR
337425	68.729637	NR
337735	69.684554	NR
338048	69.048255	NR
338359	69.443346	NR
338692	64.865721	NR
339023	65.214276	NR
339359	64.309826	NR
339689	65.431310	NR
340008	67.721135	NR
340340	65.076129	NR
340669	65.645409	NR
341004	64.516637	NR
341342	63.896003	NR
341681	63.693145	NR
341994	69.048255	NR
342315	67.262402	NR
342637	67.115450	NR
342965	65.785987	NR
343299	64.729045	NR
343629	65.426955	NR
343958	65.645409	NR
344268	69.689494	NR
344579	69.443346	NR
344894	68.571429	NR
345210	68.337852	NR
345538	65.860914	NR
345857	67.721135	NR
346172	68.571429	NR
346472	72.028136	NR
346769	72.726197	NR
347084	68.571429	NR
347409	66.444069	NR
347732	66.891671	NR
348068	64.238385	NR
348403	64.516637	NR
348724	67.267004	NR
349043	67.716470	NR
349383	63.561360	NR
349717	64.656669	NR
350050	64.861441	NR
350374	66.669379	NR
350689	68.571429	NR
350995	70.585194	NR
351297	71.514622	NR
351629	65.076129	NR
351950	67.267004	NR
352264	68.806607	NR
352575	69.443346	NR
352882	70.337722	NR
353184	71.514622	NR
353485	71.770461	NR
353805	67.493306	NR
354135	65.501066	NR
354456	67.267004	NR
354769	69.043405	NR
355071	71.514622	NR
355376	70.752843	NR
355681	70.839519	NR
355997	68.337852	NR
356328	65.287906	NR
356650	67.115450	NR
356960	69.600680	NR
357261	71.770461	NR
357575	68.811424	NR
357881	70.585194	NR
358197	68.337852	NR
358536	63.763378	NR
358855	67.721135	NR
359165	69.600680	NR
359468	71.348527	NR
359776	70.091979	NR
360090	68.806607	NR
360407	68.105861	NR
360744	64.100156	NR
361071	66.082280	NR
361386	68.571429	NR
361696	69.684554	NR
362006	69.684554	NR
362335	65.645409	NR
362663	65.865327	NR
362993	65.426955	NR
363324	65.292242	NR
363639	68.571429	NR
363948	69.847947	NR
364269	67.340732	NR
364600	65.214276	NR
364927	66.082280	NR
365264	64.100156	NR
365592	65.860914	NR
365897	70.757936	NR
366207	69.684554	NR
366526	67.721135	NR
366853	66.077838	NR
367171	67.950508	NR
367490	67.641918	NR
367803	69.048255	NR
368091	75.001144	NR
368385	73.437920	NR
368692	70.418338	NR
369013	67.267004	NR
369328	68.571429	NR
369639	69.443346	NR
369956	68.105861	NR
370258	71.597961	NR
370548	74.438891	NR
370853	70.844624	NR
371183	65.431310	NR
371511	65.860914	NR
371834	66.891671	NR
372155	67.257800	NR
372466	69.443346	NR
372765	72.292984	NR
373075	69.689494	NR
373396	67.257800	NR
373723	66.082280	NR
374029	70.590263	NR
374337	70.096977	NR
374645	70.086981	NR
374939	73.536804	NR
375245	70.580126	NR
375568	66.891671	NR
375893	66.448560	NR
376208	68.571429	NR
376511	71.255436	NR
376828	68.181440	NR
377132	71.008379	NR
377437	70.834414	NR
377763	66.224737	NR
378097	64.724783	NR
378414	68.105861	NR
378719	70.844624	NR
379033	68.801792	NR
379349	68.342603	NR
379665	68.333102	NR
379991	66.224737	NR
380321	65.501066	NR
380644	66.891671	NR
380944	71.943794	NR
381250	70.590263	NR
381558	70.167024	NR
381863	70.763029	NR
382185	67.110868	NR
382503	67.945811	NR
382820	68.105861	NR
383120	72.028136	NR
383412	73.990667	NR
383730	67.870754	NR
384050	67.488672	NR
384372	67.120033	NR
384698	66.224737	NR
385024	66.296196	NR
385336	69.198930	NR
385638	71.514622	NR
385958	67.497940	NR
386282	66.664858	NR
386599	68.181440	NR
386912	68.965904	NR
387223	69.521924	NR
387526	71.255436	NR
387822	73.001634	NR
388134	69.198930	NR
388459	66.448560	NR
388778	67.721135	NR
389103	66.439578	NR
389418	68.571429	NR
389730	69.286721	NR
390027	72.731577	NR
390333	70.580126	NR
390668	64.453186	NR
390985	68.181440	NR
391293	70.086981	NR
391594	71.775701	NR
391889	73.164632	NR
392184	73.262781	NR
392468	76.051369	NR
392760	73.979530	NR
393046	75.571956	NR
393316	80.000000	NR
393574	83.677222	NR
393822	87.087172	NR
394070	87.071745	NR
394557	44.349003	BR
394800	88.882459	NR
395057	84.034878	NR
395311	85.096953	NR
395558	87.474640	NR
395795	91.039081	NR
